well_id,timestamp,temperature,pressure,viscosity,oil_rate,water_rate,spm,stroke,vfd,pprl,mprl,rod_load,pump_load,floating_risk,failure_risk,unsetting_risk,sor,energy
BGW-001,2025-11-16,66.10777429858814,22.458909674868046,1657.4697785917606,6.11141305703797,2.72445900168547,4.088114594094469,72.0,42.0,71.4,10.0,40.7,24.2,0.5534271365530378,0.34671478737703804,0.08705749232470608,12.89318597933629,50.7
BGW-001,2025-11-17,66.10440886430398,22.559516095635594,1657.7630199442713,3.963211076384221,1.607945291076172,4.1335239906871175,72.0,42.0,71.5,9.7,40.6,24.2,0.5609740541716673,0.36362837302260104,0.0920210390626718,19.881753361676285,62.7
BGW-001,2025-11-18,65.23041546111104,22.5535134883637,1735.9070229476567,4.307874403318001,2.0381762700106174,4.240073375009951,72.0,42.0,72.2,7.7,40.0,24.2,0.6253282516723937,0.40845000969564044,0.11182774246743578,18.291059061574526,65.0
BGW-001,2025-11-19,64.01261602838586,22.435758815775074,1851.7077875652378,5.652032230855922,1.1960793309351962,4.245647893487453,72.0,42.0,72.9,5.7,39.3,24.2,0.7189286123498084,0.43120595601408507,0.06424915124233674,13.941106830702234,58.1
BGW-001,2025-11-20,64.7915191069141,22.449257113669454,1776.687194625422,5.311667002065779,1.0454643193587367,4.25108739670219,72.0,42.0,72.5,6.9,39.7,24.2,0.647374730887903,0.4194719791041906,0.07257967600475086,14.834436178000242,61.6
BGW-001,2025-11-21,63.64944215866533,22.465976601423723,1887.8854086724862,5.056878405579697,1.0800495819966232,4.169235556461614,72.0,42.0,72.9,5.7,39.3,24.2,0.7543196516649476,0.478769936191753,0.11351384224130284,15.581862726616603,63.8
BGW-001,2025-11-22,62.6976726883481,22.48139222528954,1986.4793373144869,5.6357650134983395,2.4682700504139063,4.002268439989817,72.0,42.0,73.0,5.4,39.2,24.2,0.7332616352965652,0.48816150548637816,0.09273909227914015,13.981346800693377,55.0
BGW-001,2025-11-23,63.341273593795925,22.54043593531103,1919.2003360577241,4.275217775941015,1.6505118246248252,4.187545821168634,72.0,42.0,73.2,5.0,39.1,24.2,0.788809490333158,0.5178145855825769,0.10355205324150404,18.430776926583825,65.0
BGW-001,2025-11-24,62.16989600286995,22.518047680628275,2043.608696723691,4.414872531113008,1.3477576305959589,4.231556171390264,72.0,42.0,74.0,2.6,38.3,24.2,0.8642114861783095,0.5675329631538294,0.13830801597290876,17.847759949044324,66.4
BGW-001,2025-11-25,61.75013378819023,22.417562352531455,2090.3500963809843,6.137140325193691,1.4604048995702394,4.304084194652984,72.0,42.0,74.5,1.2,37.9,24.2,0.9216230226236398,0.5544483665528481,0.11783186081343333,12.839136953976663,55.4
BGW-001,2025-11-26,60.76995949604031,22.463044377481907,2204.1876787875244,5.392312848516995,1.4865747260656428,4.266352446494679,72.0,42.0,75.1,-0.4,37.5,24.2,0.95,0.6222122911621712,0.11221730387773933,14.612576709566323,63.0
BGW-001,2025-11-27,61.06679773132408,22.429527480861374,2169.002194772754,5.68272400936357,1.090845074101368,4.167970170146596,72.0,42.0,74.5,1.1,37.8,24.2,0.9498045673056575,0.6423195098533119,0.1161184401591918,13.865812418674771,58.0
BGW-001,2025-11-28,60.5012337001008,22.50456743909696,2236.5881079456553,4.448766920551707,1.1102292133767164,4.26642686532354,72.0,42.0,75.3,-0.9,37.6,24.2,0.95,0.6189313247443878,0.08724685106469766,17.71178093797797,68.1
BGW-001,2025-12-06,181.68102987496778,14.728311815506144,17.84356668746682,165.09109161495127,42.180417950590225,4.15578833813224,72.0,42.0,62.2,36.3,49.3,24.2,0.05,0.05197114895040249,0.2904609235686791,0.5064897766133624,45.0
BGW-001,2025-12-07,178.35427024425448,15.319378600482803,19.680962214057743,148.20343782509985,38.708209657313866,4.115329167772236,72.0,42.0,62.2,36.3,49.3,24.2,0.05,0.035911884071617266,0.2794541651098552,0.5642038493843317,45.0
BGW-001,2025-12-08,173.7981948508329,16.32007461667772,22.561488426515282,128.2005685565263,33.8110547150558,4.411485726671884,72.0,42.0,62.3,36.2,49.2,24.2,0.05,0.03343830869900517,0.2746009866564359,0.6522354078019892,45.0
BGW-001,2025-12-09,172.01264478622878,16.512704103564676,23.820304782664778,124.32810868128793,32.220029796883956,4.220019514605892,72.0,42.0,62.3,36.2,49.2,24.2,0.05,0.03,0.2791834193853419,0.6725506484399503,45.0
BGW-001,2025-12-10,168.78172351136226,17.106040919772763,26.30864275559342,112.45333651064912,28.93530547963161,4.262485861409316,72.0,42.0,62.3,36.2,49.2,24.2,0.05720813838863713,0.04766434329477001,0.20396397775942324,0.7435702017164643,45.0
BGW-001,2025-12-11,165.68531758713237,17.563782982501316,28.976725024134822,103.2751412835906,26.023428558015777,4.268179719122422,72.0,42.0,62.3,36.1,49.2,24.2,0.05,0.03,0.20975822884104198,0.8096522461615718,45.0
BGW-001,2025-12-12,164.02741399554924,17.93694583373999,30.53199967789708,95.81249351726075,24.156241566991778,4.179141186808654,72.0,42.0,62.3,36.1,49.2,24.2,0.05,0.03,0.18655264519308956,0.8727144764043647,45.0
BGW-001,2025-12-13,159.2357807231593,18.52845543672599,35.592484304975564,83.99787339115372,21.475589066071688,4.286436789520428,72.0,42.0,62.3,36.0,49.2,24.2,0.05,0.03,0.17046824331581958,0.9954650842591328,45.0
BGW-001,2025-12-14,156.99078278184808,18.88011349664712,38.288993621863526,76.9875215327589,20.086209285287254,4.21266047847627,72.0,42.0,62.3,36.0,49.2,24.2,0.05,0.03548573126944955,0.13425084018102468,1.086110429952379,45.0
BGW-001,2025-12-15,155.5663733825488,19.053630146753598,40.120762154668576,73.52316588016068,19.283725394032906,4.405594147175227,72.0,42.0,62.4,35.9,49.1,24.2,0.05,0.06027164538080576,0.08399240143044111,1.1372871272872624,45.0
BGW-001,2025-12-16,150.81776878053785,19.658366497277793,46.990839756043854,61.40294914331864,15.745072531750692,4.216296143851108,72.0,42.0,62.4,35.8,49.1,24.2,0.05,0.03,0.11620472637903648,1.361774170125692,45.0
BGW-001,2025-12-17,150.411613792518,19.574130145447548,47.638259086498685,63.03686713536752,15.438000825158761,4.17104872230136,72.0,42.0,62.4,35.9,49.1,24.2,0.05,0.04220631993120907,0.10706780001167343,1.3264769318778313,45.0
BGW-001,2025-12-18,147.4811619793753,19.918296791369542,52.622689760833886,56.1968231476265,14.313553109468316,4.141734788004169,72.0,42.0,62.4,35.8,49.1,24.2,0.05,0.03,0.12091469324555551,1.4879301965745444,45.0
BGW-001,2025-12-19,144.32609444689515,20.232102850232387,58.66526124466766,49.955410686510845,13.121956414911326,4.265109112649888,72.0,42.0,62.5,35.6,49.0,24.2,0.05,0.037193040103101725,0.10185511015075772,1.6738317023883738,45.0
BGW-001,2025-12-20,144.15385346471462,20.286296897721748,59.017217247591,48.86729681585196,12.788378321961225,4.125011545422135,72.0,42.0,62.4,35.7,49.1,24.2,0.05,0.06779373868525437,0.0725231182381604,1.7111024255753078,45.0
BGW-001,2025-12-21,139.90246861713672,20.487316919626814,68.51478843501619,44.713178473641186,10.354783899013272,4.260508125542991,72.0,42.0,62.5,35.5,49.0,24.2,0.05,0.05743389473059174,0.05340244625918283,1.8700739461455582,45.0
BGW-001,2025-12-22,136.9211535555078,20.828500381711606,76.21338889745068,38.12319861934241,10.87235095338588,4.197523339949075,72.0,42.0,62.5,35.4,49.0,24.2,0.05,0.05942088414929435,0.13990479076866147,2.1933351119831905,45.0
BGW-001,2025-12-23,136.67870980033433,20.84553010793656,76.88147532262772,37.69271370967336,9.951861919204239,4.096924209619414,72.0,42.0,62.5,35.4,49.0,24.2,0.05,0.03,0.10783727310619001,2.2183849843492047,45.0
BGW-001,2025-12-24,135.6098402070053,20.835320990008842,79.90727716106665,37.845658883547486,9.547395088493374,4.242154993010543,72.0,42.0,62.6,35.3,48.9,24.2,0.05332219705345159,0.06606932078996632,0.07672484216873258,2.209419853680056,45.0
BGW-001,2025-12-25,132.32456355842226,21.103489646749185,90.08809225572544,32.61521982679412,9.237658021986746,4.230689116305342,72.0,42.0,62.6,35.1,48.9,24.2,0.05,0.03,0.10077116725792583,2.563740197275005,45.0
BGW-001,2025-12-26,128.72523728469406,21.252836275127116,102.96853535524453,29.39856314979369,6.78088420994491,4.136124876206636,72.0,42.0,62.7,35.0,48.8,24.2,0.05417208289802414,0.03,0.10827933918403351,2.8442529550461924,45.0
BGW-001,2025-12-27,126.47074129022712,21.281636850931307,112.09585236516757,28.861930454783035,6.908340987791459,4.207625664555818,72.0,42.0,62.8,34.8,48.8,24.2,0.05,0.04465133728662717,0.06641640034027646,2.897136428345031,45.0
BGW-001,2025-12-28,125.91370267102654,21.47311472470423,114.4899227565494,25.022531828961412,5.934627546549957,4.278969776010297,72.0,42.0,62.8,34.7,48.7,24.2,0.05,0.03735040851225039,0.10039690837456118,3.3416662504204884,45.0
BGW-001,2025-12-29,123.73701562761478,21.41969326933227,124.4162723096058,26.123634759082922,6.386236403039905,4.075363814585867,72.0,42.0,62.8,34.7,48.7,24.2,0.05,0.04249475240224221,0.10745190218741102,3.200816076478027,45.0
BGW-001,2025-12-30,121.26322634444705,21.583100429643366,136.8988299273605,22.703106297739193,4.794307114725957,4.291530816209313,72.0,42.0,62.9,34.3,48.6,24.2,0.05,0.03,0.118091373560534,3.683062089227829,45.0
BGW-001,2025-12-31,120.3984115076594,21.640172650586756,141.59202600133227,21.85222071702084,6.037062221567797,4.302901489072369,72.0,42.0,63.0,34.2,48.6,24.2,0.05985009514159863,0.03,0.1094588326758693,3.826473803085057,45.0
BGW-001,2026-01-01,117.29059748962443,21.817899004265882,160.02257193941196,18.39875000333993,5.530266873465546,4.21070781233968,72.0,42.0,63.0,34.0,48.5,24.2,0.05075585093060982,0.03,0.11938138875070285,4.544708205597326,45.0
BGW-001,2026-01-02,116.69558766823793,21.866302912079647,163.8522196589084,17.47804550938281,5.458334494177602,4.087587206210843,72.0,42.0,63.0,34.0,48.5,24.2,0.051843723170615,0.03,0.1223585365847633,4.784113307636393,45.0
BGW-001,2026-01-03,114.83730113177268,21.889511672341982,176.4952314488661,16.906539477589806,4.836018507706498,4.045625232294867,72.0,42.0,63.0,33.9,48.5,24.2,0.05,0.05337091818573107,0.11415530048341777,4.945834730031531,45.0
BGW-001,2026-01-04,113.59604317341882,22.028368409205484,185.55297031916882,14.307818588188667,4.725601667568337,4.257071967216436,72.0,42.0,63.2,33.5,48.4,24.2,0.05080629600510225,0.05748751141514562,0.08313136419739754,5.844143857257174,45.0
